id	filename	md5	size	state
745e2994-a3fa-44b8-ae8a-9cd96833704e	G17229.TCGA-15-0742-01A-01R-1850-01.2.bam	244ba0e51e63993572e70a5d67395b8a	7983977954	live
a44beec7-e26f-4b82-b466-32e93dc8c1d2	UNCID_2325956.4df02ab4-fe42-4f21-9678-858ecd99763c.sorted_genome_alignments.bam	2753d6c9184dd34108618e45bf6b684f	6896503404	live
dc23541a-4e90-4dfc-bc0b-d3650f5f073d	G17787.TCGA-26-5139-01A-01R-1850-01.4.bam	81485a40c17d2cb79a3699202010b40b	7972254179	live
f0cd53d6-e60e-4ade-9547-560af0d0d28d	UNCID_1980747.a622534d-0108-4890-a0c5-4d1e12c25e44.sorted_genome_alignments.bam	34928470989386fb3489f6cd1357727d	5854435047	live
f8d85b8f-705d-4914-86c3-0ff59dc40c7f	UNCID_2332763.cd935b60-ed16-4f34-98ad-1e6cf0671683.sorted_genome_alignments.bam	88a034353d7bd524dc7f66f69b38f479	8477232720	live
623345c2-f725-4bdf-b822-520367880a77	UNCID_1538947.94985059-d992-4f1f-ae67-36cf287f443d.sorted_genome_alignments.bam	65d69c3cea81b8d7a26dcd226008a142	9845591954	live
050e8f88-f19a-4c0a-90cd-3d10dfa44c74	UNCID_1530700.faadb03e-20bc-4308-a86b-2bdb6aad8a23.sorted_genome_alignments.bam	c23eea0694c517fdf8f6a29db0aa3211	7783510126	live
fda06941-fb79-4d2a-9510-5667bf75cee7	G17802.TCGA-28-5208-01A-01R-1850-01.4.bam	c7709390e2c5cf75511976a7e8aed541	9110681520	live
31917027-bd97-4442-a12b-ed4161b2aa03	UNCID_1531847.fca6dae9-687d-418d-bf8b-61bbf6927f61.sorted_genome_alignments.bam	9facf2a8181a591248f8c9f2ba93570a	7582590106	live
d3d0f496-cf21-4a9c-9917-8c5681de4617	UNCID_2032532.c66d3098-98b5-4e0a-a592-39ce259b2c86.sorted_genome_alignments.bam	ece445ec42eda3cd73eb277f601acd14	4647400090	live
e4703745-5cf8-4f10-97f1-67789e86cfe8	UNCID_1567183.c57ba10b-0485-4566-be4b-def8197360a4.sorted_genome_alignments.bam	f28c21d6e5f8c24f0dab456822ffbd99	8203228397	live
b7e82490-4f0e-4ba2-97df-06f6fd438305	UNCID_1404000.ff2d7d80-5256-4f05-bcd8-aa9d2816676d.sorted_genome_alignments.bam	9f9cbff44563e6814f2cdc0e71663371	7115997199	live
ced82cb9-f13a-4c4b-8776-f18cbc228992	UNCID_2345191.234d1db1-82a5-4b7d-b5f3-044a440b4233.sorted_genome_alignments.bam	b746a09d0134dceeb3a63567ccb2e218	7433209090	live
7b590c62-73a1-4cb9-babd-9acca0ae7c0d	UNCID_1648536.62ddc24c-ffff-4459-95e7-bc2cb08769c9.sorted_genome_alignments.bam	12be08fe5903cca8f3f6f3f8e8b8cd79	5935065241	live
bd2e34d6-68cd-4dd6-9129-7be06fefcecb	UNCID_1846172.196025a7-8bda-4361-b2f6-8ac98c753564.sorted_genome_alignments.bam	a07ca1d2dbbc2b4725e46c225ef35707	8616370936	live
47e3da15-46f5-4e82-bbc7-225f8afb8be2	UNCID_2442915.b1a7c6af-dc87-43c9-9394-5907e610446f.sorted_genome_alignments.bam	bef4d8a1ac5e487794df71581d70b3a9	5106778245	live
ba91ce19-efe3-4ae3-9dad-b79eff3a9d4c	G17500.TCGA-27-1831-01A-01R-1850-01.2.bam	9ad98d0afaf1c8721e496c98fb429b53	7660087623	live
8c168579-8529-44cc-9624-cb0d4d20a4e8	UNCID_1541362.5522993c-6439-483c-97a6-843026d5198b.sorted_genome_alignments.bam	ad09ca4e1af7445295243feefc630254	6443665612	live
a8af88dd-c7ec-4157-857e-5d4dd0259efd	UNCID_1569618.8204b99d-4224-4bb9-b297-413956b203ee.sorted_genome_alignments.bam	49e09bcb8ee65dd367a60f90f1bc3eb0	7589411543	live
b209295c-e8b8-4116-82f7-893b76da8c57	G17196.TCGA-06-0178-01A-01R-1849-01.2.bam	5f7b30c9d3ca8b759175726db1d716da	8026262596	live
e10f3f06-b885-46a4-aff9-8f36d326bac5	G17642.TCGA-41-2572-01A-01R-1850-01.2.bam	12cceab11418cb96c8dd6bd00513b0ec	9372255552	live
957a7651-3c23-4f91-8554-f617ca26dd40	UNCID_1857238.2181e8a6-db87-49e9-ad56-582b345abcc2.sorted_genome_alignments.bam	269765849f6e35362f8fccaf313607d8	8178674268	live
3edd2847-fc9e-4498-a86b-ed4f95ddb9a7	UNCID_2325070.063e82c8-a923-4ca5-94cb-9fce3cccd226.sorted_genome_alignments.bam	ad6099e9fa34491bf223be7fc36aa200	9597079909	live
de518e19-8616-440f-806d-2f060dcca28b	G17678.TCGA-06-5417-01A-01R-1849-01.2.bam	d69e4df0af9b5fe3a073f2614743cd4f	6515653853	live
0a4da62f-b7ac-4da3-9601-57b05c54d5ce	UNCID_1957240.e10cc5f8-4d2e-4de5-a31c-5df6889e4ba8.sorted_genome_alignments.bam	0243033aeee49551946fbe9bbb71129d	4096150940	live
44964af4-17c8-4511-b2d1-89145b6775cb	UNCID_1509521.a51a4c9e-c160-4a29-8b72-3c1ff60b0107.sorted_genome_alignments.bam	5f32cdb3244c80e48f2f665219d3cc54	6118199952	live
98803b02-3a2c-4d2b-a977-5c5eb6c6b50a	UNCID_1568312.46359f28-97f8-42ee-9b7b-6652ac0f469a.sorted_genome_alignments.bam	246ddcdcb9e71dffa95bb3d8d7a31fe5	7448821489	live
72d40871-b438-476a-818d-9d80ad378289	UNCID_1845081.162b8ed0-de59-46cd-8e16-52b55e0f5467.sorted_genome_alignments.bam	0f6825e5ae803658b358dd2ae21e79c7	7691275699	live
0b6523c7-5ca7-4f1b-8f5a-6e7aa7772090	UNCID_1531489.f5fffae0-0fbe-40f8-93d7-525407048620.sorted_genome_alignments.bam	e14559fd656e3dc06efb31342c68e461	9335247288	live
45cd17f9-ba24-488b-97c6-1fbe61b0fe71	UNCID_1370490.59b2f45a-f731-4ebc-9e7c-c9748aee3f60.sorted_genome_alignments.bam	3080375404f874e37e8e02271a7b76a2	6750193507	live
0bf880f9-7e2e-4fda-a2e4-9fd235de668e	UNCID_1543935.23c2c2d5-d035-4875-a109-aa0a4c34c20e.sorted_genome_alignments.bam	fdeac318d27ca4be51f6d9364fc4eff2	7775074770	live
e25e3955-8d65-4273-bbf3-4f893067bc29	UNCID_2030900.7b4d9c91-80eb-4d3e-8e3f-76a13c7fbf76.sorted_genome_alignments.bam	8ff13a6e76382efbb705a706addd8f4a	6062365384	live
ef74f307-04ea-4515-b0a3-46388fd0be52	G17806.TCGA-19-4065-01A-01R-2005-01.4.bam	4f7d353634cdd2ecf7141fe78f6e1fa6	9913448429	live
e9968d38-f6ea-443f-a25e-36bc1be7e516	UNCID_1567266.b520d7b8-846f-4ba1-93eb-4891a0d99e72.sorted_genome_alignments.bam	0fa810bb7226d9ce20c728a7c3dde8ce	7497807364	live
9a0d1ed2-e30b-40a0-aa91-143e5f4ecd37	UNCID_1535594.c893538c-d12c-4dd1-a3fd-cba6a847c14e.sorted_genome_alignments.bam	5a16fa1f77a49c38c458edaa0a04a4ce	8332489026	live
95500c10-b896-4882-9ebf-7fb683a436e9	UNCID_1406547.910af7ad-94b5-478e-a2ac-e9f524ef020b.sorted_genome_alignments.bam	e84af385bd362527f691ed41a41c39a9	7670077537	live
faf90770-8641-4ecd-b3e4-76cb3985e1d0	G17487.TCGA-06-2561-01A-02R-1849-01.2.bam	43856edfba7f88e2058473b876710862	8049580311	live
6a0bf693-0a88-4283-b2be-368de8b2b6f2	UNCID_1669050.89e158ef-3b5a-4d90-9206-b2200a5a343e.sorted_genome_alignments.bam	c9f908d348313be6232e813dc9b100a0	5833130750	live
ee342968-cf05-4203-b412-238a5c0e9d33	UNCID_2333778.8b99cc75-d8cc-4d18-9a6b-c66f8bd7ea0d.sorted_genome_alignments.bam	10b0fa39376d051b014152468e341b77	7400124890	live
168d96cb-bffb-42f7-93b4-4324cf947be0	UNCID_1652471.2d0cb65e-cd71-431a-9eaa-9e0844446d63.sorted_genome_alignments.bam	dc1ff2c4de97f9e34dbb41e8fc51f26d	5501790089	live
2185ef85-209e-40a2-912a-5bb3bd982c1c	UNCID_2403320.bbd74b84-fee5-45ee-9b76-b84d54a42a08.sorted_genome_alignments.bam	cab9a7ff899e6b380a8da7548aeaab27	6723105590	live
da46d5df-60d1-49b6-a3de-9264bb82b402	G17200.TCGA-06-0125-01A-01R-1849-01.2.bam	9583c0701b4afe5c2513afcd7c3d6709	9719849129	live
461bf595-d52d-4661-9f2f-8d3ffd2f9efa	UNCID_1537315.addc558d-d718-4f50-a0dc-92f7c3341f61.sorted_genome_alignments.bam	ffb8fbb525222bc5fc86bef058e5df30	8267698478	live
5837fd83-db0d-4569-9d7f-e3ebb3fb7869	UNCID_1664399.7fcd4e64-e758-4418-b19e-02a4e7ee1fef.sorted_genome_alignments.bam	248cf17066278f131916d34330ae99bf	8387424936	live
4bfb6a54-ccd3-4391-8b7a-bbd632cb4d45	UNCID_1541398.570d3a26-6bcf-4442-aba9-95a01e84aa16.sorted_genome_alignments.bam	2e75fa4c5423160eaa785ea76871cf88	6934816852	live
dae1ef3a-b5ff-495b-b715-d4d4a90e13fd	UNCID_2039375.922a7345-64a7-43e8-9c11-bb0bd85dd847.sorted_genome_alignments.bam	308d6d332715bd0bd27b1b21eadf2b44	5931939975	live
e310f047-8353-4142-bc8a-c8e36f88c617	G17792.TCGA-28-5204-01A-01R-1850-01.4.bam	97b960490a8131d3211bc258f4f0439f	8043896731	live
fe66b62a-3d90-48bc-89a7-4ae55e456e91	G17650.TCGA-28-2513-01A-01R-1850-01.2.bam	63c30754986a15b47170ad9de5906577	8674543789	live
923e8eb9-0b4a-45e8-81ca-6d10711ccae6	G17796.TCGA-41-5651-01A-01R-1850-01.4.bam	ca8d045fa6c0b9fb07dad88df4acd48a	7296112736	live
cc6df462-7f0d-41f5-ba6e-c13d71de4a0b	UNCID_2412020.af6191bb-b4c3-42ea-adc9-f6d45b00f0b0.sorted_genome_alignments.bam	c683728e13d85d37a5f952f69e2f5eae	7730731192	live
37302384-2692-4516-8095-dab990d39825	G17789.TCGA-76-4931-01A-01R-1850-01.4.bam	3f397edd3cce106c3763f37372eda015	9077628388	live
a1173770-f494-4ceb-84fc-ecf9c64f8689	G67451.TCGA-06-A5U0-01A-11R-A344-08.2.bam	4d8ffe0782011e45a8b4637e45a8194e	9941900258	live
4da0fa2a-1848-4a03-9ee1-04abcfc3b25f	G17804.TCGA-06-5408-01A-01R-1849-01.4.bam	dad63d0316d00541f690d8b39a8b7f82	9202789954	live
da8ad9fd-d7b3-4a18-b8cb-da9c3474f18c	UNCID_2339372.6967eb73-0b93-48d3-bb43-583652eef2a4.sorted_genome_alignments.bam	8e0368fa78b41247fd83848e52c81dd6	5912061659	live
93017452-df93-44e6-a1e5-0011bacf83a4	G17211.TCGA-06-0747-01A-01R-1849-01.2.bam	8f92027c570cc854acde9041b3c669c7	9435598911	live
055e3c6b-e021-49f1-abc0-f4c6cb454117	G17674.TCGA-12-1597-01B-01R-1849-01.2.bam	834b0bf3a8aee905714dcb3514e2ee7a	9959339680	live
dc341cbe-2b92-4a01-bedb-024099e1c157	UNCID_1542610.48724ea4-25f1-463c-883a-69897e7d9a41.sorted_genome_alignments.bam	26c7b7e9fe77ad877381c39f245a31cf	8785032824	live
1b7a339a-1ae2-449d-8086-da359d6de198	UNCID_2309000.0eba2b04-9c32-4432-999a-ba53fe1137ea.sorted_genome_alignments.bam	218b11039b15d2a0cfd73f87a4fbfbff	7484876771	live
31b27d70-62e5-4861-9946-3922bbb646c1	G67451.TCGA-RR-A6KC-01A-31R-A344-08.2.bam	d00d9190655cdb8b1d645a7802177b4b	11282525957	live
39519e9e-46b3-4034-aba6-6fa09c600796	UNCID_1541852.57e8e300-2cd1-4af1-a84c-02e1d3fc3555.sorted_genome_alignments.bam	8f3424207979ab51e1509f4756d8f343	8722020263	live
a3daccc6-2e5d-4ee2-9c98-d2fe1c2bc247	UNCID_2166732.16b68870-facd-4071-ba84-b30b2c60bc81.sorted_genome_alignments.bam	2650de1ec1cb24d4baa7607002150fea	5923729572	live
ab3e1f88-b2cd-487c-837c-ab297cd84e91	UNCID_1510321.a990f055-6b58-49c2-8424-4a3f3f5f91f9.sorted_genome_alignments.bam	c6375537991e62855e727ad0bed84c57	5089171094	live
629f586b-8109-4834-aa46-b69aa0c1e550	UNCID_1403136.ab2b78d1-773b-4935-b458-60befcf470af.sorted_genome_alignments.bam	f48761cf0f15c3495f97a997780ec237	7176651040	live
c0d054b8-1a64-498c-89f7-9f1921e0e804	UNCID_1538583.95d8884d-0961-4070-be07-55dce4c7bc8f.sorted_genome_alignments.bam	6cbe23c9c06a5d1e0007b2129f0d774b	7571837556	live
2a9ca640-1948-49fe-902c-3386fbdeb334	UNCID_1648716.e47cae41-4eee-4164-a58c-4aeb83fed7fc.sorted_genome_alignments.bam	47ac0d028ae228f79eba49b142e5cc5f	7225160464	live
88a3ba93-0135-4cae-a398-9a53441d5bf1	UNCID_1673253.65955c38-4907-4b09-8ef6-94a6b9ff5817.sorted_genome_alignments.bam	9e0659c781626078718e8e5808812be3	6501045743	live
9adf59bb-646e-4921-a4e7-4e5639f53cee	UNCID_1536704.b337121c-9821-4644-820e-b8c477f6c38a.sorted_genome_alignments.bam	65d4f8d66571d0f4dcb3fb1d2bf6346c	8795833982	live
4eaa47df-bc51-4a5b-9a34-9eaba2f468c3	UNCID_2277885.fec08c47-a556-4bef-a20f-b3985d30a500.sorted_genome_alignments.bam	41217ddb08114e757409a268b08d27c9	6936605675	live
8f9ba177-456f-49f7-9c0c-38b7675583d5	UNCID_2268950.849208d7-caaf-488e-a489-5638858f6883.sorted_genome_alignments.bam	87c7ff805bc89c7f37f22ec5ec5dbc1b	8253959118	live
c8f20bcb-93a0-403a-b8f6-f4f2a414f5c7	UNCID_1540334.6b59b1e5-4593-49f9-add7-b41e719d7af6.sorted_genome_alignments.bam	a9055e3187cf92345ea5914632286034	8755298509	live
3e90c2e4-b6b2-4d00-905b-fc468282b19e	UNCID_1981440.e948362f-2ae6-437b-a01b-6a1026a8da72.sorted_genome_alignments.bam	b3e93b73e961e822375d77cb24796e05	5535918161	live
71bce264-cab3-4aa1-89f1-dfaa02d1d82d	UNCID_1541223.66b268a8-8652-4efc-8b2e-cf4ac6e00516.sorted_genome_alignments.bam	4fc0aaadc2d594f29b1c3f0aa592d6d2	10201301089	live
98dca336-7e2f-4784-a1e5-d04baac82e19	UNCID_2324832.450ee18e-9d9b-4873-a882-8b8f123d104c.sorted_genome_alignments.bam	91fdb6b0c792f3a91865edb3a075abd1	7688065233	live
4f17933b-6c6e-4670-a590-45d6d3823302	UNCID_1573876.ba2365d8-1217-4630-8181-b46bfeed3207.sorted_genome_alignments.bam	9dd0285c3ab8c5bb63d1375de9cba5bc	9502054425	live
ccc8d1ed-4902-48a9-b720-c89978ed95a3	UNCID_2325186.2797760a-c82d-44d8-bec2-92fe1d6ef271.sorted_genome_alignments.bam	ea46b73f5448193d20c882214f049de5	7635715971	live
7b1c155e-0372-4f54-81e2-4b7d65e79399	UNCID_2054781.10b6c170-88d1-4cea-87c7-b23d6810ea6a.sorted_genome_alignments.bam	f630927ec4b6f76226edf8d07cfcc112	6635304058	live
f8626567-13c8-486a-9cc1-a1085b1e7199	UNCID_2330107.108d720f-7f3f-481e-ad11-5a30f4c4f9a4.sorted_genome_alignments.bam	3d481fd137a8433f29bc0724b5d5aabf	6643393378	live
b4d95589-cd43-473b-8707-e15868f96b28	G17795.TCGA-06-5858-01A-01R-1849-01.4.bam	45a02ae88b24dd0d6f4f5bcf57dc7a9f	8937739858	live
9abda2cf-5f4f-4361-83ad-35b128e82f85	UNCID_1534127.db5b5af5-c221-4268-a978-e12c550989e7.sorted_genome_alignments.bam	87eede258171f66970280ebd379ec2b5	6027142775	live
4f6ea16c-b30d-4871-bdca-ca99e53f17c7	UNCID_1668721.0b28fcb7-a5a5-41d1-b830-5f7c52d18e25.sorted_genome_alignments.bam	191e3a0b57b505868ee8f84980b2c92f	6521536109	live
b2076be2-8a31-4fcb-bbca-6539f5386a7e	UNCID_2278093.570cae57-25b0-401d-a911-da8d44e8b291.sorted_genome_alignments.bam	7ab138f69bee14b1d51bb4fd4cea555b	6810992625	live
204832aa-dea7-4576-8dbe-0d766fbb8080	UNCID_1815465.3c4590d9-788e-4e04-a7e8-b912698ebb74.sorted_genome_alignments.bam	79126f0ac7888b62ec426dacc8dfddb1	8457824015	live
