id	filename	md5	size	state
007bcaf8-10a1-4926-a3f9-b6af506cff0b	RICER_p_TCGA_245_N_GenomeWideSNP_6_C10_1270770.birdseed.data.txt	bc6b85814c99c2cdbce13da6e7c77b8e	20851940	validated
008fdabb-a5f2-4c58-a540-567d73bc4b27	TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_B08_1377030.birdseed.data.txt	84bcbc46c889521105b42a81fd580689	20850948	validated
00b146c1-63bf-427e-b9bb-c8686ddaedf0	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_C09_729714.birdseed.data.txt	df0e33162bec0d70bcc51f7b82c4de71	20851972	validated
00bca6b1-e654-4713-bcda-44e0a7024297	ROOTY_p_TCGAb27and38_SNP_N_GenomeWideSNP_6_D06_584566.birdseed.data.txt	63fe031d62d13af26893c6ad0fcc2fb6	20851964	validated
00db652a-7fc5-468f-b84b-8543f6ee31b8	ASPER_p_TCGA_b_306_308_146_NSP_GenomeWideSNP_6_A06_1365428.birdseed.data.txt	46b4bab2cc71ac55d29f103eb74ece0d	20850946	validated
00e19067-9698-45a2-a1d3-47fa6ea589d1	ASPER_p_TCGA_b_306_308_146_NSP_GenomeWideSNP_6_B01_1365562.birdseed.data.txt	50bb84a1442765b850c62c87718528c3	20850946	validated
017e8fa8-974b-4909-bdad-c070b88eaac0	TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_G06_1377062.birdseed.data.txt	878a78b571c2512d778843ac0b9d16fe	20850948	validated
01830394-32ac-4deb-8d28-e08fbedd1ca4	GHATS_p_TCGAaffx_B3_GBM_GenomeWideSNP_6_D07_160188.birdseed.data.txt	f0fbb994d0e9ba1b01838bc2025cd4b1	20850535	validated
01e3dd37-99ee-4a50-abee-09c5161f0a01	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_F01_780458.birdseed.data.txt	cd28c12529da430a01fabae113cfbf07	20851958	validated
01e92b0c-1d53-4962-912b-00babdd97774	KHADI_p_TCGAb79_PlusRedos_SNP_N_GenomeWideSNP_6_F06_729902.birdseed.data.txt	1f5abbc39b359d2f67422524d53abbc2	20850946	validated
02080231-038b-4440-9daa-2b7bcbd69045	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_B10_831844.birdseed.data.txt	092eaf24f3eb65de712250b37ec9c4fd	20851956	validated
02639af0-ca8e-4996-ad54-1d4dcea93e0e	ROOTY_p_TCGAb27and38_SNP_N_GenomeWideSNP_6_G02_584538.birdseed.data.txt	1349e314e089064ba8c0d7cc502c397d	20850936	validated
026afbc2-c329-4f31-bfc1-a662678c19fa	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_E03_190618.birdseed.data.txt	d2901bb85c06583087491a772d1ae22a	20851952	validated
0287adc7-20ff-4268-9162-7e632c26b9de	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_C02_729644.birdseed.data.txt	0319c456e76a6ea59955364998a21253	20851967	validated
02bc54d8-b73e-47a4-9028-9606f9ea40f5	ASPER_p_TCGA_b_306_308_146_NSP_GenomeWideSNP_6_A03_1365456.birdseed.data.txt	a57a4f70bcd4b7ec314d643a1c6eb5ee	20851974	validated
02f227cf-7c68-4f13-832c-b06f52d511c4	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_C06_729672.birdseed.data.txt	fa623eb3c3dd5b89593c7da273213b0e	20851972	validated
030f344d-32ee-478d-ab04-75a5267b8eff	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_E10_190632.birdseed.data.txt	8d35013dedffc0ab560b73f5be3f8917	20851952	validated
033dcc26-9413-43c3-a68d-cb92aa1f7db8	STAIR_p_TCGA_Batch7_Affx_N_GenomeWideSNP_6_D04_238432.birdseed.data.txt	97414676e2d750ffdf17cc5d688641ae	20851964	validated
03402fd9-5717-42fb-bab7-045b3786350b	TRIGS_p_TCGAaffxB5_sty_GenomeWideSNP_6_D01_223092.birdseed.data.txt	f60e44aae34b9d55b66ffe107bab7a8f	20850168	validated
035a7b2c-3528-425c-99a5-3e39a1445a1a	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_A01_831708.birdseed.data.txt	b914b2e5e3d026aa6dc44c9b463e428f	20850928	validated
035aa3ed-b40c-435e-abe0-c09bd0b55b1d	NICHE_p_TCGAb3_67_68_69_70_NSP_GenomeWideSNP_6_C01_1439004.birdseed.data.txt	92ba3d963b178ded1da5c07acf92846f	20850946	validated
03926ccb-078d-4794-8f35-d21c8663dd83	INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_G11_1377632.birdseed.data.txt	0e649982322162cc5e0bc8cbb076e1a6	20849036	validated
03ced574-7e4e-44b6-bf78-22dd32874014	SHUNT_p_TCGA_sigwga_Affx_Sty_GenomeWideSNP_6_C03_228726.birdseed.data.txt	34fe25984770b8156a3ae88abf779b5a	20851968	validated
03f236bc-5493-4af4-8e59-c67c61bbfe32	WAGER_p_TCGA_282_284_285_286_N_GenomeWideSNP_6_B01_1359070.birdseed.data.txt	e0e16d5072f3e9a155704fecccd0d36c	20851974	validated
03f535ef-fb23-42ea-9933-dc9362a6f40e	CHESS_p_TCGAb_112_347_367_NSP_GenomeWideSNP_6_F07_1438728.birdseed.data.txt	61b0153c0e54ab48bfd910e79bed1dc2	20850944	validated
03fdcf86-cb46-4b4f-951b-ccaa906a5b42	EVICT_p_TCGAb_329_NSP_GenomeWideSNP_6_E02_1367736.birdseed.data.txt	32c41d7375e1cedeb900d730b5b2affb	20851956	validated
040710b3-afaa-4ef8-8908-3d72841767e1	GHATS_p_TCGAaffx_B3_GBM_GenomeWideSNP_6_A08_160198.birdseed.data.txt	8de977f240039c7e33877005e67026a0	20850930	validated
04337014-a805-4446-bf80-7f4aa3ed18ee	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_D11_571148.birdseed.data.txt	5608e1ee4da03ca1eb85af52b62d6cc7	20851954	validated
0472e254-3573-4a3b-a20c-4cc046f6624f	TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_G10_1377208.birdseed.data.txt	ddb709605804b6c990407e4eaa4d3d06	20850948	validated
047f6694-9be9-49cc-afb0-32a191e821ed	STAIR_p_TCGA_Batch7_Affx_N_GenomeWideSNP_6_D03_238430.birdseed.data.txt	070aaa4c739a15c0644255bdfd1fc989	20851594	validated
0497ee32-01fb-494a-aff9-d5d521c85e62	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_D05_155786.birdseed.data.txt	cd3f80f107b2d78f8da212cbe1011cd4	20849682	validated
049b0171-3fc5-40c4-b8e5-385144eaaaf9	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_A02_464782.birdseed.data.txt	98f2602e9452fbe38b350bee78156efa	20851945	validated
04a53b6f-8e45-42b5-bb4d-0a9113108305	NICHE_p_TCGAb3_67_68_69_70_NSP_GenomeWideSNP_6_B10_1439076.birdseed.data.txt	aff2eeffa3350b0d7b9fdede2f1768f5	20850946	validated
04a7772b-4325-4d1a-8f84-f171a32137bc	SEXES_p_TCGA_b111_SNP_N_GenomeWideSNP_6_B12_780534.birdseed.data.txt	55214fd610a4a430a47d313c371dfd50	20850845	validated
04ce0528-1abd-4e9f-907b-deabf2e203d9	DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_B05_1343804.birdseed.data.txt	02c86ac1717375887e605e5182ebf802	20851961	validated
050418fc-ce22-4ff6-9391-9eee1e7f3af7	BIKES_p_TCGAb62_SNP_N_GenomeWideSNP_6_A12_680620.birdseed.data.txt	6d3632a7b1ebd1ebf671b447c3efd844	20849881	validated
0524f206-06b3-4835-aca9-9b9c3811ef2f	DREES_p_TCGAb_346_347_NSP_GenomeWideSNP_6_B05_1373812.birdseed.data.txt	94488b8e64535e3e516660875f194a9e	20851964	validated
052f31f0-1f31-4527-babf-f5c5f13708a9	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_G06_464756.birdseed.data.txt	aaa691e1ac2e28f81384193f1114f095	20849147	validated
05357d0b-618c-4333-a8ff-14843b9d436a	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_C11_155880.birdseed.data.txt	b0e7d1fd443e3377e2ec709bd42b546e	20850177	validated
0556b45d-8991-429b-acac-fec5050b50b4	FALLS_p_TCGAaffxB4_1_GenomeWideSNP_6_H08_190700.birdseed.data.txt	79c6e815e28120a0e310e2fad2a5d6f1	20851952	validated
05606ab7-dede-44ca-857f-78bbb9849bc1	TRIBE_p_TCGAaffx_B1_2_GBM_Nsp_GenomeWideSNP_6_A11_155876.birdseed.data.txt	d948652d758bdcd5130167f35a5f8ec9	20850207	validated
05787109-c138-4567-a499-ce56e2438b5b	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_E08_831766.birdseed.data.txt	c39882bf8c4a70e041584eadf5ba0814	20851426	validated
057fadbe-84c2-4189-be95-f7091a492c1e	RACKS_p_TCGAaffxB10b_11_S_GenomeWideSNP_6_B06_429584.birdseed.data.txt	f8ce15130865570ef8140507f4047c2a	20851962	validated
05c53d7d-fe68-4706-971c-fe50ae2cefb7	RICER_p_TCGA_245_N_GenomeWideSNP_6_A12_1270768.birdseed.data.txt	68a3f69035d844d59945d3d844ba2108	20850782	validated
05d4beb3-37dd-4c75-81ab-53dabfeac454	BIKES_p_TCGAb62_SNP_N_GenomeWideSNP_6_E09_686590.birdseed.data.txt	7fa1b62fdb723b2394315734b3174b34	20851954	validated
05ebae49-242a-4b4a-9c39-93989428f41c	PAGED_p_TCGA_182_OvGBM_SNP_N_GenomeWideSNP_6_E07_896128.birdseed.data.txt	b2a121f7cc3c4195b5e75ff7fc744677	20851753	validated
06219f13-9b4b-40f9-a3a4-6209c13c7076	WHERE_p_TCGA_GBMBatch16_SNP_S_GenomeWideSNP_6_E09_464822.birdseed.data.txt	14936acb7030259bdc22fc45cb9fab4c	20851970	validated
0625669b-6055-4a2f-9c38-457194181cc0	JIHAD_p_TCGASNP_215_219_N_GenomeWideSNP_6_H08_1148538.birdseed.data.txt	e0aa88ae751a6f33206ddf4fdb6bcfa5	20851964	validated
06812f38-e278-480a-bebb-87f631d65658	INCUS_p_TCGAb3_43_44_45_46_STY_GenomeWideSNP_6_G08_1377630.birdseed.data.txt	c39747960d8874bf776db9cdab1ec9bc	20850946	validated
06abd0db-8d25-449c-ab16-920bb4ef6747	PULED_p_TCGA_130_157_N_GenomeWideSNP_6_A03_831778.birdseed.data.txt	d2ee59dc3d2f29a169baf0c154e78e3b	20850448	validated
