id	filename	md5	size	state
000809a0-efa6-4ef4-8e5a-84b509b5487b	CHESS_p_TCGAb_112_347_367_NSP_GenomeWideSNP_6_D06_1438882.grch38.seg.v2.txt	d77a2fe9aea9cbabfc992558059e83f5	27377	validated
00104732-c5b5-42fe-9dd8-077630f1ba8c	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_D08_729716.grch38.seg.v2.txt	f3f1c6faf34b7ed2a9c88c8db5d5ef20	30599	validated
00119bc2-9a92-416c-a04a-eb5c9c9ac639	TCGA-GBM.51bd8ec3-b7a6-4375-a7b0-24d40eb7b141.gene_level_copy_number.tsv	b19aa85b6ddcaa94092cd1d81ea96894	3482392	validated
0018ad96-f0b6-4697-9190-30ca0ecfdda0	SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_B04_1365056.nocnv_grch38.seg.v2.txt	4aed6a2ed0ea1f30930e9528b72b3d87	11341	validated
001e7b80-189a-40b7-b39d-35506af4729c	ROOTY_p_TCGAb27and38_SNP_N_GenomeWideSNP_6_E07_584526.nocnv_grch38.seg.v2.txt	47d46f03a898205564f7d6c5f4b9442b	21365	validated
00229423-07b9-4daf-9aaf-6709021dadfd	TCGA-GBM.a3b3ef40-aced-4679-a468-17c4a2e16500.gene_level_copy_number.tsv	eca726fcced4a420f669c880df8bafe1	3482549	validated
002704fd-cd7c-4208-bde2-6362c8569e33	TCGA-GBM.b3c11228-4473-4d24-be7c-2472f44562a0.ascat2.allelic_specific.seg.txt	dd7848aab6ac80b717d14bdcac39b416	6720	validated
0033cdc6-7576-4ba7-acaa-c695663cdf4c	TCGA-GBM.4611efa8-e6fd-4dc2-a737-0b15f1304e86.ascat2.allelic_specific.seg.txt	a054207886a8fee9770bda2a6215f289	10418	validated
003934df-e823-4266-8470-14e36bdfd031	SALIC_p_TCGAb26_SNP_N_GenomeWideSNP_6_C07_571290.nocnv_grch38.seg.v2.txt	ba52656b5c9d907e344f4793184d899e	5984	validated
0040105f-c4d5-4823-9813-9f7d680cb519	COTES_p_TCGAaffxB8_9a_S_GenomeWideSNP_6_D04_292974.nocnv_grch38.seg.v2.txt	01e6e335ff894186c0e51e7d0bf54ad6	14877	validated
00475df5-bb98-4185-9a7c-5757f3ca3d93	LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_E04_914534.grch38.seg.v2.txt	432856814ad6151277208028d055c686	28532	validated
